ATL,92,55,72193.6,2,1,61,81,1,2,5,116,1,NA, NA, NA, NA,2,63.9,88,1.4,SOU,5,116,79861.4
ATL,107,56,20454.4,2,1,92,101,1,2,5,116,1,NA, NA, NA, NA,2,81.4,99.5,1.2,SOU,5,116,30226.1
ATL,107,56,20736.8,2,1,18,96,1,2,5,116,1,NA, NA, NA, NA,2,72.9,129.5,1.8,SOU,5,116,29479.7
ATL,108,56,58505.3,2,1,67,51,1,2,5,116,1,NA, NA, NA, NA,2,78.7,96.3,1.2,SOU,5,116,67946.8
ATL,109,56,21614.3,1,1,5,116,2,NA, NA, NA, NA,NA, NA, NA, NA,2,72,144.1,2,SOU,5,116,30259.1
ATL,116,56,58785.4,2,1,116,75,1,2,5,116,1,NA, NA, NA, NA,2,82.4,87.1,1.1,SOU,5,116,68673.2
ATL,116,56,71467.2,2,1,67,83,1,2,5,116,1,NA, NA, NA, NA,2,75.7,109.3,1.4,SOU,5,116,80552.3
ATL,104,57,21401.2,2,1,65,116,1,2,5,116,1,NA, NA, NA, NA,2,78.4,111.6,1.4,SOU,5,116,30813.4
ATL,107,57,22425.4,2,1,107,68,1,2,5,116,1,NA, NA, NA, NA,2,74.2,77.3,1,SOU,5,116,31333.9
ATL,108,57,22003.2,2,1,107,68,1,2,5,116,1,NA, NA, NA, NA,2,74.3,77.8,1,SOU,5,116,30915
ATL,108,57,64114.6,3,1,62,79,1,2,64,93,1,3,5,116,1,3,77.1,135.9,1.8,SOU,5,116,73363.5
ATL,109,57,58904.1,3,1,106,72,1,2,70,77,1,3,5,116,1,3,76.5,107.2,1.4,SOU,5,116,68080.2
ATL,109,57,71057.9,3,1,107,49,1,2,59,49,1,3,5,116,1,3,85.4,107.1,1.3,SOU,5,116,81303.4
ATL,117,57,21510.4,3,1,118,74,1,2,46,122,1,3,5,116,1,3,87,143.9,1.7,SOU,5,116,31950.4
ATL,118,57,21086,2,1,109,82,1,2,5,116,1,NA, NA, NA, NA,2,81.6,92.4,1.1,SOU,5,116,30877.1
ATL,118,57,21605.8,1,1,5,116,2,NA, NA, NA, NA,NA, NA, NA, NA,2,76.5,153,2,SOU,5,116,30784.1
ATL,107,58,21802.8,2,1,100,77,1,2,5,116,1,NA, NA, NA, NA,2,73.8,82.6,1.1,SOU,5,116,30654.6
ATL,108,58,21624.1,3,1,60,119,1,2,53,112,1,3,5,116,1,3,81.4,163.7,2,SOU,5,116,31393.5
ATL,108,58,22384.2,1,1,5,116,2,NA, NA, NA, NA,NA, NA, NA, NA,2,70.9,141.8,2,SOU,5,116,30895.1
ATL,109,58,20361,2,1,89,96,1,2,5,116,1,NA, NA, NA, NA,2,77.6,97.2,1.3,SOU,5,116,29669.9
ATL,109,58,21041.4,2,1,56,127,1,2,5,116,1,NA, NA, NA, NA,2,83.5,123.7,1.5,SOU,5,116,31062.3
ATL,109,58,62158.4,3,1,62,60,1,2,41,113,1,3,5,116,1,3,84.1,152.1,1.8,SOU,5,116,72251.1
ATL,109,58,64979.7,3,1,111,61,1,2,52,115,1,3,5,116,1,3,78.4,122,1.6,SOU,5,116,74382.7
ATL,109,58,71701,3,1,105,70,1,2,41,116,1,3,5,116,1,3,76.5,132.7,1.7,SOU,5,116,80878.5
ATL,110,58,21037.9,2,1,57,115,1,2,5,116,1,NA, NA, NA, NA,2,77.9,118.7,1.5,SOU,5,116,30386.6
ATL,110,58,21747.7,2,1,52,112,1,2,5,116,1,NA, NA, NA, NA,2,75.8,119.5,1.6,SOU,5,116,30849.7
ATL,110,58,65569.4,3,1,108,57,1,2,51,117,1,3,5,116,1,3,78.6,123.4,1.6,SOU,5,116,75001.8
ATL,112,58,21953,2,1,54,129,1,2,5,116,1,NA, NA, NA, NA,2,85.4,128,1.5,SOU,5,116,32203.9
ATL,117,58,21298.8,3,1,60,68,1,2,40,114,1,3,5,116,1,3,85.9,167.5,2,SOU,5,116,31601.1
ATL,117,58,69448.7,3,1,68,59,1,2,40,116,1,3,5,116,1,3,88.5,162.9,1.8,SOU,5,116,80069.8
ATL,117,58,71664.7,3,1,61,127,1,2,47,125,1,3,5,116,1,3,87.6,187.1,2.1,SOU,5,116,82173.9
ATL,118,58,20227.6,2,1,84,105,1,2,5,116,1,NA, NA, NA, NA,2,82.7,111,1.3,SOU,5,116,30147.1
ATL,118,58,59713,3,1,65,108,1,2,55,128,1,3,5,116,1,3,88,176.4,2,SOU,5,116,70271.3
ATL,108,59,20876.2,2,1,66,53,1,2,5,116,2,NA, NA, NA, NA,3,78.1,166.7,2.1,SOU,5,116,30244.7
ATL,109,59,59150.8,3,1,113,63,1,2,60,118,1,3,5,116,1,3,82.2,120.6,1.5,SOU,5,116,69020.1
ATL,109,59,61511.6,3,1,65,82,1,2,62,79,1,3,5,116,1,3,73.1,131.6,1.8,SOU,5,116,70284.6
ATL,109,59,65591.3,3,1,62,68,1,2,60,69,1,3,5,116,2,4,73.5,201,2.7,SOU,5,116,74406.8
ATL,110,59,21227.6,1,1,5,116,1,NA, NA, NA, NA,NA, NA, NA, NA,1,71.7,71.7,1,SOU,5,116,29829.7
ATL,110,59,69143.4,3,1,107,59,1,2,92,45,1,3,5,116,1,3,81.5,87.2,1.1,SOU,5,116,78921.9
ATL,118,59,21171,1,1,5,116,1,NA, NA, NA, NA,NA, NA, NA, NA,1,75.9,75.9,1,SOU,5,116,30283.5
ATL,118,59,58454.3,3,1,75,110,1,2,52,135,1,3,5,116,2,4,90.8,252.3,2.8,SOU,5,116,69353.3
ATL,119,59,19992.1,1,1,5,116,1,NA, NA, NA, NA,NA, NA, NA, NA,1,76.5,76.5,1,SOU,5,116,29168.9
ATL,119,59,58271.5,3,1,80,96,1,2,64,109,1,3,5,116,1,3,80.3,153.3,1.9,SOU,5,116,67904.3
ATL,120,59,21138.2,1,1,5,116,2,NA, NA, NA, NA,NA, NA, NA, NA,2,77,154,2,SOU,5,116,30379.5
ATL,120,59,61801.7,3,1,62,70,1,2,45,80,1,3,5,116,1,3,79.5,159.2,2,SOU,5,116,71346.9
ATL,104,60,62018.4,3,1,94,95,1,2,63,113,1,3,5,116,1,3,78.2,130.3,1.7,SOU,5,116,71401.8
ATL,110,60,63137.5,2,1,108,58,1,2,5,116,1,NA, NA, NA, NA,2,72.6,73.1,1,SOU,5,116,71852.1
ATL,111,60,21750.6,2,1,60,73,1,2,5,116,1,NA, NA, NA, NA,2,73.5,103.5,1.4,SOU,5,116,30566.6
ATL,111,60,22186.1,2,1,107,68,2,2,5,116,1,NA, NA, NA, NA,3,73,82.7,1.1,SOU,5,116,30946.6
ATL,111,60,58473.9,3,1,57,98,1,2,43,129,1,3,5,116,1,3,84.1,169.7,2,SOU,5,116,68568.8
ATL,118,60,21306.1,2,1,30,115,1,2,5,116,1,NA, NA, NA, NA,2,77.3,137.9,1.8,SOU,5,116,30579.3
ATL,119,60,20917.2,2,1,48,115,1,2,5,116,1,NA, NA, NA, NA,2,79.7,130.1,1.6,SOU,5,116,30480.4
ATL,119,60,22026.6,2,1,55,129,1,2,5,116,1,NA, NA, NA, NA,2,87.5,132.7,1.5,SOU,5,116,32522.3
ATL,120,60,21261.2,3,1,89,96,1,2,58,130,1,3,5,116,1,3,89,161.4,1.8,SOU,5,116,31941.4
ATL,120,60,21623,1,1,5,116,3,NA, NA, NA, NA,NA, NA, NA, NA,3,76.7,230.2,3,SOU,5,116,30832.5
ATL,120,60,22005.9,3,1,83,104,1,2,55,126,1,3,5,116,1,3,86.5,166.8,1.9,SOU,5,116,32380.3
ATL,121,60,20826.8,3,1,96,102,1,2,40,114,1,3,5,116,1,3,84.7,165,1.9,SOU,5,116,30993.6
ATL,121,60,21249.8,2,1,52,113,1,2,5,116,3,NA, NA, NA, NA,4,80.5,284.1,3.5,SOU,5,116,30905.1
ATL,121,60,21641.3,2,1,51,122,1,2,5,116,1,NA, NA, NA, NA,2,83.9,133.4,1.6,SOU,5,116,31714.1
ATL,121,60,58270.9,3,1,65,77,1,2,42,76,1,3,5,116,1,3,81.6,160.8,2,SOU,5,116,68065.3
ATL,121,60,59862.8,3,1,52,115,1,2,36,125,1,3,5,116,1,3,83.6,194.4,2.3,SOU,5,116,69898.6
ATL,121,60,71892.5,2,1,62,75,1,2,5,116,1,NA, NA, NA, NA,2,78.7,113.8,1.4,SOU,5,116,81331
ATL,104,61,22406.7,3,1,63,81,1,2,46,125,1,3,5,116,1,3,80.9,147.1,1.8,SOU,5,116,32109.7
ATL,106,61,22832.9,1,1,5,116,1,NA, NA, NA, NA,NA, NA, NA, NA,1,69,69,1,SOU,5,116,31113.2
ATL,111,61,68938.9,3,1,61,72,1,2,53,110,1,3,5,116,1,3,83,147.9,1.8,SOU,5,116,78903.8
ATL,120,61,21193.3,2,1,60,133,1,2,5,116,1,NA, NA, NA, NA,2,90.8,132.7,1.5,SOU,5,116,32086.2
ATL,122,61,20261.9,3,1,93,101,1,2,44,127,1,3,5,116,1,3,87.2,168.5,1.9,SOU,5,116,30730.6
ATL,122,61,73446,2,1,68,85,1,2,5,116,1,NA, NA, NA, NA,2,77.6,113,1.5,SOU,5,116,82756.1
ATL,123,61,21425.7,2,1,60,93,1,2,5,116,2,NA, NA, NA, NA,3,78.2,198.6,2.5,SOU,5,116,30805.6
ATL,123,61,21865,3,1,114,65,1,2,51,122,2,3,5,116,2,5,84.7,275.4,3.3,SOU,5,116,32031.2
ATL,124,61,21443.6,2,1,65,131,1,2,5,116,1,NA, NA, NA, NA,2,92,133.6,1.5,SOU,5,116,32488
ATL,102,62,22314.1,1,1,5,116,2,NA, NA, NA, NA,NA, NA, NA, NA,2,66.6,133.2,2,SOU,5,116,30307.4
ATL,104,62,22547.9,1,1,5,116,1,NA, NA, NA, NA,NA, NA, NA, NA,1,67.7,67.7,1,SOU,5,116,30667.3
ATL,105,62,21001.1,3,1,92,101,1,2,84,105,1,3,5,116,1,3,77.9,121.6,1.6,SOU,5,116,30347.9
ATL,111,62,21078.8,3,1,110,84,1,2,60,119,1,3,5,116,1,3,82.9,130.5,1.6,SOU,5,116,31024.7
ATL,111,62,58179.2,3,1,108,67,1,2,73,125,1,3,5,116,1,3,85.3,119,1.4,SOU,5,116,68415.2
