ATL,109,57,77792,3,1,65,76,1,2,60,81,1,3,11,236,1,3,130.5,183.9,1.4,NOR,11,236,93456.3
ATL,108,58,16750.3,2,1,70,144,1,2,11,236,1,NA, NA, NA, NA,2,122,178,1.5,NOR,11,236,31389
ATL,119,59,67648.3,3,1,63,65,1,2,41,82,1,3,11,236,1,3,144.6,207,1.4,NOR,11,236,85001.6
ATL,102,60,17527.1,1,1,11,236,1,NA, NA, NA, NA,NA, NA, NA, NA,1,118.9,118.9,1,NOR,11,236,31792.7
ATL,112,62,58041.2,3,1,114,87,1,2,79,136,1,3,11,236,1,3,123.7,184.4,1.5,NOR,11,236,72889.5
ATL,125,62,72696.6,3,1,69,138,1,2,82,159,2,3,11,236,1,4,134.3,308.8,2.3,NOR,11,236,88813.1
ATL,126,62,74938.7,3,1,67,67,1,2,41,129,1,3,11,236,1,3,142.5,225.6,1.6,NOR,11,236,92043.7
ATL,111,63,16055.2,1,1,11,236,1,NA, NA, NA, NA,NA, NA, NA, NA,1,119.9,119.9,1,NOR,11,236,30442.4
ATL,126,63,66285.1,3,1,147,89,1,2,72,183,2,3,11,236,1,4,140.7,302.6,2.2,NOR,11,236,83167.9
ATL,126,63,70030.9,3,1,72,133,2,2,56,145,1,3,11,236,1,4,126,295.4,2.3,NOR,11,236,85145.6
ATL,127,63,66064.6,3,1,105,71,1,2,60,73,2,3,11,236,1,4,143.2,220.3,1.5,NOR,11,236,83248.1
ATL,128,63,62678.8,3,1,136,100,1,2,142,114,1,3,11,236,1,3,139.3,179.8,1.3,NOR,11,236,79389.8
ATL,128,63,66650.8,3,1,106,48,1,2,66,71,2,3,11,236,1,4,148,216.3,1.5,NOR,11,236,84412.7
ATL,128,63,71893.8,3,1,83,87,1,2,47,86,1,3,11,236,1,3,144.8,206.4,1.4,NOR,11,236,89265.4
ATL,128,63,72384.2,3,1,132,69,1,2,77,159,1,3,11,236,2,4,128.5,320.2,2.5,NOR,11,236,87799.5
ATL,127,64,69743.5,3,1,65,127,1,2,52,113,1,3,11,236,1,3,142.3,231.3,1.6,NOR,11,236,86818.3
ATL,113,65,58310.6,3,1,44,121,1,2,56,144,1,3,11,236,1,3,130.3,231.2,1.8,NOR,11,236,73950.6
ATL,126,65,71922.1,3,1,73,135,2,2,69,143,1,3,11,236,1,4,123.8,287,2.3,NOR,11,236,86779.3
ATL,126,65,72287.5,3,1,147,108,2,2,148,107,2,3,11,236,1,5,142.5,238,1.7,NOR,11,236,89383.5
ATL,115,66,61542.3,3,1,109,61,1,2,60,73,1,3,11,236,1,3,137.1,157.5,1.1,NOR,11,236,77991.7
ATL,116,66,15844.3,2,1,47,125,1,2,11,236,1,NA, NA, NA, NA,2,124.5,174.4,1.4,NOR,11,236,30782.7
ATL,127,66,65722.4,3,1,114,65,1,2,69,142,1,3,11,236,1,3,127.6,188.7,1.5,NOR,11,236,81035.1
ATL,127,66,74094.6,3,1,65,131,1,2,62,140,1,3,11,236,1,3,124.8,236.5,1.9,NOR,11,236,89072
ATL,112,67,64892.8,3,1,78,113,1,2,52,112,1,3,11,236,1,3,128.3,197.4,1.5,NOR,11,236,80288.1
ATL,114,67,16350.2,2,1,74,147,1,2,11,236,1,NA, NA, NA, NA,2,119.1,172.4,1.4,NOR,11,236,30641
ATL,117,67,70934.5,3,1,118,69,1,2,79,121,1,3,11,236,1,3,120.5,160.7,1.3,NOR,11,236,85394.7
ATL,117,67,75659.6,3,1,62,109,1,2,66,109,1,3,11,236,1,3,127,200.9,1.6,NOR,11,236,90894.8
ATL,113,68,74349.3,3,1,74,130,1,2,52,143,1,3,11,236,1,3,120.3,219.9,1.8,NOR,11,236,88780.7
ATL,131,68,58659.3,3,1,87,150,1,2,66,152,1,3,11,236,1,3,128.7,243.4,1.9,NOR,11,236,74107.5
ATL,131,68,62322.9,3,1,148,107,1,2,152,127,1,3,11,236,1,3,144.7,187,1.3,NOR,11,236,79686.3
